10 Q0 177941 1 66.84847091628919 None
10 Q0 78337 2 65.86263247559808 None
10 Q0 101362 3 64.80602305935723 None
10 Q0 40643 4 62.93778716629045 None
10 Q0 53633 5 62.918357095683604 None
10 Q0 123849 6 62.790457290230975 None
10 Q0 104411 7 61.77212539463657 None
10 Q0 30647 8 61.736038784610955 None
10 Q0 152400 9 61.39009477910014 None
10 Q0 26938 10 61.3713784266214 None
10 Q0 114117 11 61.17230299930385 None
10 Q0 24 12 61.10591268542731 None
10 Q0 173872 13 61.04622371872149 None
10 Q0 139420 14 60.83802612989014 None
10 Q0 31230 15 60.59483547785474 None
10 Q0 24948 16 60.21539602480054 None
10 Q0 1920 17 59.56791394389175 None
10 Q0 11491 18 59.46381592556736 None
10 Q0 181220 19 59.380115838369264 None
10 Q0 176449 20 59.28891709592737 None
10 Q0 183 21 59.273464345361184 None
10 Q0 44985 22 58.67996424611438 None
10 Q0 117914 23 58.59740140803837 None
10 Q0 91463 24 58.42459596238825 None
10 Q0 154853 25 58.35290504404689 None
10 Q0 59727 26 57.872992380485044 None
10 Q0 147135 27 57.50412058567232 None
10 Q0 78390 28 57.07913599830905 None
10 Q0 24448 29 57.059958736391245 None
10 Q0 130938 30 56.86716105132219 None
10 Q0 115623 31 56.80540146193209 None
10 Q0 111770 32 56.749801672914785 None
10 Q0 76524 33 56.7454096645599 None
10 Q0 79899 34 56.652811197680556 None
10 Q0 151 35 56.598452801974005 None
10 Q0 88125 36 56.23429684125059 None
10 Q0 76545 37 56.194955347122274 None
10 Q0 79933 38 56.0660982551931 None
10 Q0 17256 39 55.88971196018509 None
10 Q0 83841 40 55.692350031264894 None
10 Q0 88846 41 55.57155708094026 None
10 Q0 25754 42 55.464520881162365 None
10 Q0 24661 43 55.23494378566845 None
10 Q0 51959 44 55.201971228670686 None
10 Q0 112714 45 55.18468024993484 None
10 Q0 129577 46 55.07973736949864 None
10 Q0 152938 47 54.96472906337516 None
10 Q0 105793 48 54.920689662616056 None
10 Q0 105801 49 54.81995470632275 None
10 Q0 158407 50 54.77044958114815 None
10 Q0 172490 51 54.741417968923 None
