10 Q0 580 1 45.991464633096086 None
10 Q0 101362 2 43.40533104133429 None
10 Q0 78337 3 42.682759306300596 None
10 Q0 30351 4 40.99790309003998 None
10 Q0 1920 5 40.705538914217016 None
10 Q0 114861 6 39.86783484323131 None
10 Q0 51959 7 39.504171750910345 None
10 Q0 17940 8 39.23662063031766 None
10 Q0 6323 9 38.43205031331165 None
10 Q0 17256 10 38.3360200711368 None
10 Q0 24661 11 37.68294182576134 None
10 Q0 179183 12 37.65047031605918 None
10 Q0 168349 13 37.49677543238555 None
10 Q0 58330 14 37.3509286778131 None
10 Q0 76524 15 37.29538820681426 None
10 Q0 7437 16 37.24874588244165 None
10 Q0 45570 17 36.68604618816509 None
10 Q0 65644 18 36.62008516150671 None
10 Q0 79899 19 36.45533618663337 None
10 Q0 7605 20 36.44818192735693 None
10 Q0 3277 21 36.14167004143194 None
10 Q0 147135 22 36.08600623296417 None
10 Q0 115623 23 36.00826796541835 None
10 Q0 83841 24 35.99695739877815 None
10 Q0 23616 25 35.83683979873689 None
10 Q0 6676 26 35.655436692399014 None
10 Q0 38869 27 35.547227100772105 None
10 Q0 130938 28 35.46451102624733 None
10 Q0 1916 29 35.45863584028513 None
10 Q0 83213 30 35.32411040306083 None
10 Q0 109740 31 35.170037560413625 None
10 Q0 73034 32 34.94636653291531 None
10 Q0 187681 33 34.87313014643526 None
10 Q0 114117 34 34.79692155598836 None
10 Q0 90625 35 34.69932986842607 None
10 Q0 36 36 34.63554806562481 None
10 Q0 183 37 34.56755347181516 None
10 Q0 104411 38 34.40037585685925 None
10 Q0 177941 39 34.3415998354452 None
10 Q0 30539 40 34.22441627588012 None
10 Q0 23581 41 34.223016867416355 None
10 Q0 120053 42 33.573184959212995 None
10 Q0 45423 43 33.50022963155723 None
10 Q0 25908 44 33.40641848785399 None
10 Q0 126129 45 33.33320848793903 None
10 Q0 129577 46 33.26992140117218 None
10 Q0 35790 47 33.19041061551923 None
10 Q0 7316 48 33.17291674115642 None
10 Q0 5619 49 33.10013847499572 None
10 Q0 95927 50 33.0177934618285 None
10 Q0 114852 51 32.89225726288146 None
10 Q0 79073 52 32.87558967132984 None
10 Q0 60468 53 32.81584924020096 None
10 Q0 187984 54 32.81544193499443 None
10 Q0 31469 55 32.780107818325746 None
10 Q0 139413 56 32.69287075908227 None
10 Q0 10585 57 32.689864745664174 None
10 Q0 46770 58 32.671657739792074 None
10 Q0 24814 59 32.64760173183135 None
10 Q0 9183 60 32.63573188138591 None
10 Q0 2722 61 32.571525558637624 None
10 Q0 181220 62 32.563082261474364 None
10 Q0 30538 63 32.4843987911431 None
10 Q0 20460 64 32.320466711719355 None
10 Q0 38111 65 32.15103520082955 None
10 Q0 51964 66 32.01955228895249 None
10 Q0 76545 67 32.01749440253723 None
10 Q0 103630 68 31.966928818639396 None
10 Q0 91463 69 31.937406071934454 None
10 Q0 123849 70 31.90352028614027 None
10 Q0 123833 71 31.8911317593874 None
10 Q0 64406 72 31.75065827076171 None
10 Q0 10137 73 31.739477370726974 None
10 Q0 10939 74 31.729171908750406 None
10 Q0 82395 75 31.72626231989037 None
10 Q0 45706 76 31.682933697306453 None
10 Q0 65804 77 31.652683652285546 None
10 Q0 168345 78 31.558619421794564 None
10 Q0 18178 79 31.52924370966415 None
10 Q0 23124 80 31.45731428700551 None
10 Q0 78390 81 31.45118371677943 None
10 Q0 187680 82 31.436935540305953 None
10 Q0 181068 83 31.43031387517714 None
10 Q0 180702 84 31.411821895099134 None
10 Q0 122655 85 31.409740696821377 None
10 Q0 61235 86 31.380074466513456 None
10 Q0 406 87 31.25214528282708 None
10 Q0 24154 88 31.240119786912743 None
10 Q0 172504 89 31.139610979205447 None
10 Q0 106775 90 31.106823077254884 None
10 Q0 3606 91 31.093793058850565 None
10 Q0 162941 92 31.084946946178782 None
10 Q0 185078 93 31.081254604632182 None
10 Q0 57154 94 30.973098193621105 None
10 Q0 152400 95 30.920196185840293 None
10 Q0 111770 96 30.88140604160456 None
10 Q0 40643 97 30.816799015277645 None
10 Q0 27698 98 30.79606239229253 None
10 Q0 94559 99 30.752405837467226 None
10 Q0 158180 100 30.749494269879104 None
100 Q0 10753 1 34.49406772660864 None
100 Q0 18332 2 34.03471148908053 None
100 Q0 137 3 27.58626040904008 None
100 Q0 181 4 27.205152219283235 None
100 Q0 9330 5 26.228527555913793 None
100 Q0 25227 6 25.1614784826137 None
100 Q0 6771 7 25.152258141657107 None
100 Q0 397 8 25.02786368902422 None
100 Q0 11336 9 22.43518060967746 None
100 Q0 115837 10 21.255793523662977 None
100 Q0 59180 11 20.72227946162893 None
100 Q0 150889 12 19.521493502008404 None
100 Q0 140379 13 17.607657212842955 None
100 Q0 63841 14 17.324453774245743 None
100 Q0 90055 15 16.925288860673515 None
100 Q0 100266 16 16.61896947209521 None
100 Q0 1252 17 16.50330699657888 None
100 Q0 115845 18 16.329144395509804 None
100 Q0 81835 19 16.177038875912793 None
100 Q0 23211 20 16.10147916062231 None
100 Q0 166221 21 16.027732315077554 None
100 Q0 39459 22 15.292120182734495 None
100 Q0 64990 23 15.17993633134126 None
100 Q0 25135 24 15.121683753355475 None
100 Q0 62104 25 14.9752831342845 None
100 Q0 65265 26 14.334243160816277 None
100 Q0 38083 27 14.24035418024448 None
100 Q0 162399 28 14.110787705188566 None
100 Q0 7803 29 13.884574054228732 None
100 Q0 440 30 13.696821575847485 None
100 Q0 101254 31 13.67345189711402 None
100 Q0 25165 32 13.647137578735602 None
100 Q0 46935 33 13.63293780578032 None
100 Q0 79752 34 13.600417777338327 None
100 Q0 141318 35 13.561785579464756 None
100 Q0 1947 36 13.54878859131033 None
100 Q0 12977 37 13.431205187564268 None
100 Q0 5292 38 13.417868895089097 None
100 Q0 4902 39 13.367538218442249 None
100 Q0 2019 40 13.349377050147135 None
100 Q0 121400 41 13.286428488443814 None
100 Q0 9076 42 13.273645013496042 None
100 Q0 58762 43 13.260792384782405 None
100 Q0 24493 44 13.213875861631262 None
100 Q0 159610 45 13.155330938991765 None
100 Q0 179539 46 13.12983649432601 None
100 Q0 69000 47 13.108500799211418 None
100 Q0 176411 48 13.078425050792688 None
100 Q0 5237 49 13.071142246049448 None
100 Q0 122887 50 13.05168161325151 None
100 Q0 9745 51 13.051203564188489 None
100 Q0 168540 52 13.044696140573917 None
100 Q0 151330 53 12.917007750612541 None
100 Q0 89400 54 12.869342418865573 None
100 Q0 163183 55 12.78078614589991 None
100 Q0 6015 56 12.762821771708548 None
100 Q0 77660 57 12.72763870743707 None
100 Q0 5251 58 12.69125560270174 None
100 Q0 61235 59 12.581056155926863 None
100 Q0 50640 60 12.576494486181064 None
100 Q0 179548 61 12.508772731451606 None
100 Q0 14100 62 12.504666047353137 None
100 Q0 177444 63 12.493050770521977 None
100 Q0 109242 64 12.428447771223762 None
100 Q0 138358 65 12.425583857343748 None
100 Q0 25119 66 12.34077477609901 None
100 Q0 59753 67 12.194550101599122 None
100 Q0 39997 68 12.160079197196593 None
100 Q0 82199 69 12.157133509828485 None
100 Q0 10949 70 12.065726866726814 None
100 Q0 106383 71 12.058012359678921 None
100 Q0 59625 72 12.032881330687449 None
100 Q0 31469 73 12.019909505989814 None
100 Q0 16384 74 11.922377809529225 None
100 Q0 182638 75 11.905610458639451 None
100 Q0 40351 76 11.786242638038974 None
100 Q0 132680 77 11.712490979621764 None
100 Q0 4590 78 11.671234766753827 None
100 Q0 24354 79 11.665541215436292 None
100 Q0 157510 80 11.602073158922256 None
100 Q0 45183 81 11.60091085000101 None
100 Q0 93804 82 11.558639462050063 None
100 Q0 186156 83 11.534507205077661 None
100 Q0 44841 84 11.529082432016686 None
100 Q0 143646 85 11.45802375148343 None
100 Q0 123669 86 11.456450640943068 None
100 Q0 141258 87 11.446416604535612 None
100 Q0 86463 88 11.424289840002837 None
100 Q0 23986 89 11.4199719789403 None
100 Q0 13666 90 11.399780646236524 None
100 Q0 6016 91 11.397069678775978 None
100 Q0 72742 92 11.379036850812463 None
100 Q0 51235 93 11.374890790006773 None
100 Q0 27410 94 11.368851212548446 None
100 Q0 180739 95 11.35206210628702 None
100 Q0 104984 96 11.349944017345564 None
100 Q0 14148 97 11.34945168006794 None
100 Q0 156713 98 11.343628453719143 None
100 Q0 43512 99 11.332003443827581 None
100 Q0 13868 100 11.325598798767231 None
100263 Q0 100268 1 69.42961073605117 None
100263 Q0 100284 2 53.098338604513096 None
100263 Q0 106359 3 52.06431125571082 None
100263 Q0 100269 4 51.86192035995568 None
100263 Q0 99305 5 50.93870116761517 None
100263 Q0 144307 6 50.114957351187726 None
100263 Q0 121787 7 50.0415776248949 None
100263 Q0 143500 8 49.72493950353508 None
100263 Q0 67319 9 49.43700686060448 None
100263 Q0 148552 10 48.102782562682386 None
100263 Q0 47363 11 46.57678473083903 None
100263 Q0 126342 12 45.71991242382834 None
100263 Q0 151753 13 45.051439788869196 None
100263 Q0 27172 14 44.98755765317792 None
100263 Q0 139061 15 43.86883979862723 None
100263 Q0 67344 16 43.67638322232181 None
100263 Q0 127143 17 43.667874468450094 None
100263 Q0 117858 18 43.61519678661399 None
100263 Q0 38479 19 43.11426680387975 None
100263 Q0 180512 20 42.95743091550919 None
100263 Q0 40324 21 42.57506550747989 None
100263 Q0 4775 22 42.076432337372815 None
100263 Q0 71821 23 42.000395304219914 None
100263 Q0 101933 24 41.691743530398405 None
100263 Q0 42161 25 41.46578050809674 None
100263 Q0 95494 26 41.176280763930215 None
100263 Q0 64558 27 41.130213623640955 None
100263 Q0 37367 28 39.86974653294535 None
100263 Q0 100282 29 39.8605374040092 None
100263 Q0 71808 30 39.74279350731481 None
100263 Q0 85173 31 39.70987442195458 None
100263 Q0 175214 32 39.37914984888386 None
100263 Q0 149855 33 38.9069081064672 None
100263 Q0 27737 34 38.851483821950076 None
100263 Q0 115171 35 38.647362488310954 None
100263 Q0 8468 36 38.62549817379765 None
100263 Q0 65917 37 38.600642526903826 None
100263 Q0 16763 38 38.49787543294951 None
100263 Q0 95061 39 38.441623657368126 None
100263 Q0 148741 40 38.424907982849184 None
100263 Q0 126406 41 38.271728634261265 None
100263 Q0 91290 42 38.166622737059726 None
100263 Q0 77189 43 37.97385973468056 None
