10 Q0 37702 1 27.55661322680352 None
10 Q0 8939 2 26.1159830390729 None
10 Q0 24463 3 25.509455976513262 None
10 Q0 177611 4 25.100248577187052 None
10 Q0 45570 5 24.95025239799571 None
10 Q0 101362 6 24.091990777958124 None
10 Q0 4574 7 23.966847708158586 None
10 Q0 90899 8 23.922680461894217 None
10 Q0 7271 9 23.849315012502004 None
10 Q0 176447 10 23.800396989660463 None
10 Q0 150855 11 23.677357249848306 None
10 Q0 7587 12 23.64918010941582 None
10 Q0 114852 13 23.596925239547772 None
10 Q0 36263 14 23.555767788683042 None
10 Q0 27700 15 23.502492216412275 None
10 Q0 112359 16 23.447347853806907 None
10 Q0 123851 17 23.256726144491658 None
10 Q0 222 18 23.118993422159292 None
10 Q0 95945 19 23.076960441567813 None
10 Q0 19020 20 23.068934921007344 None
10 Q0 8056 21 23.040352780275445 None
10 Q0 9014 22 22.803041998239046 None
10 Q0 31271 23 22.669183403491 None
10 Q0 9019 24 22.6215193124006 None
10 Q0 73034 25 22.577336282950895 None
10 Q0 73715 26 22.573433971441784 None
10 Q0 40502 27 22.565831672838662 None
10 Q0 175962 28 22.563739016016008 None
10 Q0 46749 29 22.522973943051124 None
10 Q0 52705 30 22.280339589923507 None
10 Q0 173802 31 22.12383778700134 None
10 Q0 38869 32 22.123388958768718 None
10 Q0 123856 33 22.097604737908988 None
10 Q0 55784 34 21.68967054919986 None
10 Q0 147428 35 21.638063693253223 None
10 Q0 123403 36 21.629558593314385 None
10 Q0 30351 37 21.50145839867723 None
10 Q0 83920 38 21.4984226974319 None
10 Q0 90815 39 21.45771992024179 None
10 Q0 7427 40 21.360821051318222 None
10 Q0 186301 41 21.23482293955858 None
10 Q0 140390 42 21.202790060548338 None
10 Q0 139516 43 21.113196008666936 None
10 Q0 5619 44 21.06497670757602 None
10 Q0 137963 45 21.047246869040325 None
10 Q0 129932 46 21.039634705317237 None
10 Q0 139535 47 21.035500556773034 None
10 Q0 39280 48 20.83232485621366 None
10 Q0 49543 49 20.751964080567692 None
10 Q0 6673 50 20.6978793423921 None
10 Q0 2066 51 20.48685990654364 None
10 Q0 100822 52 20.47290102476252 None
10 Q0 139413 53 20.439219661991675 None
10 Q0 35474 54 20.43563686641325 None
10 Q0 161035 55 20.42672992359767 None
10 Q0 67676 56 20.390450737519632 None
10 Q0 11491 57 20.333306969692643 None
10 Q0 150783 58 20.237446518112254 None
10 Q0 109155 59 20.217950029468113 None
